Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
4869,522.5,8m 42.5s,41.58313861,-109.29516467,P-GPS,34.4,10.5,26.6,8.1,0.2,0.1,0.0,0.0,2.6,0.8,41.58314402,-109.2951586,19,5,64,11.504,0.011,3.84,3.835,3.829,0,-0.1,1.8,2.7,3.1,-76,284,1024,1024,1024,364,464,,Cruise,,,
4870,522.6,8m 42.6s,41.58313866,-109.29516457,P-GPS,33.8,10.3,25.9,7.9,0.0,0.0,0.0,0.0,2.5,0.8,41.58314402,-109.2951586,19,5,64,11.504,0.011,3.84,3.835,3.829,0,0,1.7,1.9,0.7,-80.4,279.6,1024,1024,1024,364,469,,Cruise,,,
4871,522.7,8m 42.7s,41.58313873,-109.29516444,P-GPS,33.1,10.1,25.3,7.7,0.0,0.0,0.0,0.0,2.5,0.8,41.58314402,-109.2951586,19,5,64,11.504,0.011,3.84,3.835,3.829,0,0,1.7,1.6,0.2,-84.6,275.4,1024,1024,1024,364,490,,Cruise,,,
4872,522.8,8m 42.8s,41.58313882,-109.29516429,P-GPS,32.5,9.9,24.6,7.5,0.0,0.0,0.0,0.0,2.5,0.7,41.58314402,-109.2951586,19,5,64,11.504,0.011,3.84,3.835,3.829,0,0,1.7,4,3.5,-89.2,270.8,1024,1024,1024,364,511,,Cruise,,,
4873,522.9,8m 42.9s,41.58313896,-109.29516406,P-GPS,32.2,9.8,24.3,7.4,0.2,0.1,0.0,0.0,2.4,0.7,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0.1,0,1.6,3.6,0.3,-93.9,266.1,1024,1024,1024,364,510,,Cruise,,,
4874,523,8m 43s,41.58313912,-109.29516379,P-GPS,31.5,9.6,23.6,7.2,0.2,0.1,0.0,0.0,2.3,0.7,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0.1,0,1.5,1.7,1.3,-98,262,1024,1024,1024,364,514,,Cruise,,,
4875,523.1,8m 43.1s,41.58313926,-109.2951635,P-GPS,30.8,9.4,23.0,7.0,0.2,0.1,0.0,0.0,2.2,0.7,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0.1,0,1.5,1.1,1.5,-101.7,258.3,1024,1024,1024,364,547,,Cruise,,,
4876,523.2,8m 43.2s,41.58313942,-109.29516322,P-GPS,30.5,9.3,22.3,6.8,0.2,0.1,0.0,0.0,2.1,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0.1,0,1.4,0.4,-0.2,-105.7,254.3,1024,1041,1024,364,560,,Cruise,,,
4877,523.3,8m 43.3s,41.58313956,-109.29516299,P-GPS,29.9,9.1,22.0,6.7,0.2,0.1,0.0,0.0,2.0,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0.1,0,1.3,-0.7,-2.1,-110.2,249.8,1024,1154,1024,364,599,,Cruise,,,
4878,523.4,8m 43.4s,41.58313964,-109.29516282,P-GPS,29.5,9.0,21.3,6.5,0.0,0.0,0.0,0.0,2.0,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0,0,1.2,0.8,-0.6,-115.2,244.8,1024,1257,1024,364,659,,Cruise,,,
4879,523.5,8m 43.5s,41.58313971,-109.29516269,P-GPS,29.2,8.9,21.0,6.4,0.0,0.0,0.0,0.0,1.9,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0,0,1,1,-0.3,-119.8,240.2,1024,1431,1024,364,720,,Cruise,,,
4880,523.6,8m 43.6s,41.58313981,-109.29516259,P-GPS,28.9,8.8,20.7,6.3,0.0,0.0,0.0,0.0,1.9,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0,0,0.7,-2.2,-0.8,-124.1,235.9,1024,1561,1024,462,864,,Cruise,,,
4881,523.7,8m 43.7s,41.58313989,-109.29516254,P-GPS,28.5,8.7,20.3,6.2,0.2,0.1,0.0,0.0,1.8,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,0,-0.1,0.5,-7.6,0,-128.5,231.5,1024,1615,1024,599,943,,Cruise,,,
4882,523.8,8m 43.8s,41.58313981,-109.29516268,P-GPS,28.2,8.6,20.3,6.2,0.6,0.3,0.0,0.0,1.9,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-0.2,-0.2,0.3,-12.4,0.2,-132.6,227.4,1024,1684,1024,677,1005,,Cruise,,,
4883,523.9,8m 43.9s,41.58313955,-109.29516307,P-GPS,28.2,8.6,20.0,6.1,1.3,0.6,0.0,0.0,2.0,0.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-0.3,-0.5,0.1,-17.3,-0.2,-135.7,224.3,1024,1684,1024,985,1024,,Cruise,,,
4884,524,8m 44s,41.58313901,-109.29516379,P-GPS,28.5,8.7,20.0,6.1,2.1,0.9,1.5,0.7,2.3,0.7,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-0.6,-0.7,0,-19.4,-0.2,-137.7,222.3,1024,1684,1024,1024,1024,,Cruise,,,
4885,524.1,8m 44.1s,41.58313826,-109.29516479,P-GPS,28.5,8.7,20.0,6.1,3.0,1.4,2.1,0.9,2.7,0.8,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-0.9,-1,0,-21.1,-0.2,-138.8,221.2,1024,1670,1024,1024,1024,,Cruise,,,
4886,524.2,8m 44.2s,41.5831372,-109.29516618,P-GPS,28.5,8.7,20.0,6.1,3.8,1.7,3.0,1.3,3.2,1.0,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-1.2,-1.2,-0.1,-21.8,-0.8,-139.1,220.9,1024,1665,1024,1024,948,,Cruise,,,
4887,524.3,8m 44.3s,41.58313593,-109.29516786,P-GPS,28.5,8.7,20.0,6.1,4.6,2.1,4.1,1.8,3.9,1.2,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-1.4,-1.5,-0.1,-20.3,-1.1,-139.4,220.6,1024,1662,1024,1024,622,,Cruise,,,
4888,524.4,8m 44.4s,41.58313438,-109.29516988,P-GPS,28.5,8.7,20.0,6.1,5.4,2.4,5.0,2.2,4.7,1.4,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-1.7,-1.7,0,-18.1,-1.3,-139.6,220.4,1024,1578,1024,1024,477,,Cruise,,,
4889,524.5,8m 44.5s,41.58313269,-109.29517208,P-GPS,28.5,8.7,20.0,6.1,5.7,2.6,5.5,2.5,5.5,1.7,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-1.8,-1.8,0.2,-16.3,-1.5,-139.6,220.4,1024,1542,1024,1024,385,,Cruise,,,
4890,524.6,8m 44.6s,41.58313087,-109.29517444,P-GPS,28.2,8.6,19.7,6.0,6.2,2.8,6.1,2.7,6.4,2.0,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-2,-1.9,0.7,-15,-1.4,-139.6,220.4,1024,1546,1024,1024,364,,Cruise,,,
4891,524.7,8m 44.7s,41.583129,-109.29517686,P-GPS,27.9,8.5,19.4,5.9,6.3,2.8,6.4,2.8,7.4,2.3,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-2,-2,1.2,-13.9,-1.5,-139.7,220.3,1024,1558,1024,1024,364,,Cruise,,,
4892,524.8,8m 44.8s,41.58312714,-109.29517936,P-GPS,27.2,8.3,19.0,5.8,6.5,2.9,6.5,2.9,8.4,2.6,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-2.1,-2,1.8,-13.2,-1.5,-139.8,220.2,1024,1606,1024,1024,364,,Cruise,,,
4893,524.9,8m 44.9s,41.58312526,-109.29518188,P-GPS,26.2,8.0,18.4,5.6,6.8,3.0,6.6,3.0,9.3,2.8,41.58314402,-109.2951586,19,5,64,11.445,0.011,3.82,3.816,3.809,-2.2,-2.1,2.2,-13.6,-0.4,-139.7,220.3,1024,1606,1024,1024,364,,Cruise,,,
4894,525,8m 45s,41.58312331,-109.29518447,P-GPS,25.3,7.7,17.7,5.4,7.1,3.2,6.7,3.0,10.3,3.2,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-2.3,-2.2,2.4,-13.4,-0.5,-139.7,220.3,1024,1606,1024,1024,364,,Cruise,,,
4895,525.1,8m 45.1s,41.5831212,-109.29518718,P-GPS,24.3,7.4,17.1,5.2,7.6,3.4,7.0,3.1,11.4,3.5,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-2.5,-2.3,2.4,-13.8,1.1,-139.7,220.3,1024,1600,1024,1024,364,,Cruise,,,
4896,525.2,8m 45.2s,41.583119,-109.29519008,P-GPS,23.6,7.2,16.4,5.0,8.1,3.6,7.4,3.3,12.5,3.8,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-2.6,-2.5,2.4,-16.1,2.5,-139.6,220.4,1024,1601,1024,1024,364,,Cruise,,,
4897,525.3,8m 45.3s,41.58311663,-109.29519328,P-GPS,22.6,6.9,15.7,4.8,8.2,3.7,8.1,3.6,13.8,4.2,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-2.6,-2.6,2.3,-14.7,-1.1,-139.5,220.5,1024,1602,1024,1024,364,,Cruise,,,
4898,525.4,8m 45.4s,41.58311417,-109.29519673,P-GPS,22.0,6.7,14.8,4.5,8.7,3.9,8.6,3.9,15.1,4.6,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-2.8,-2.7,2.2,-12.7,-1.7,-139.7,220.3,1024,1602,1024,1024,364,,Cruise,,,
4899,525.5,8m 45.5s,41.58311155,-109.29520039,P-GPS,21.3,6.5,14.1,4.3,9.2,4.1,9.1,4.1,16.4,5.0,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-3,-2.8,2,-10.6,-2.3,-139.9,220.1,1024,1586,1024,1024,364,,Cruise,,,
4900,525.6,8m 45.6s,41.58310882,-109.29520421,P-GPS,20.7,6.3,13.8,4.2,9.5,4.2,9.6,4.3,17.9,5.5,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-3.1,-2.9,1.8,-9.1,-3.7,-140,220,1024,1584,1024,1024,364,,Cruise,,,
4901,525.7,8m 45.7s,41.58310593,-109.29520809,P-GPS,20.3,6.2,13.1,4.0,9.8,4.4,10.0,4.5,19.4,5.9,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-3.2,-3,1.6,-9.6,-2,-139.9,220.1,1024,1555,1024,1024,364,,Cruise,,,
4902,525.8,8m 45.8s,41.58310296,-109.29521201,P-GPS,19.7,6.0,12.5,3.8,10.3,4.6,10.3,4.6,20.9,6.4,41.58314402,-109.2951586,18,5,64,11.388,0.008,3.8,3.796,3.792,-3.4,-3.1,1.5,-9.3,-2.7,-139.8,220.2,1024,1490,1024,1024,364,,Cruise,,,
4903,525.9,8m 45.9s,41.58309987,-109.29521598,P-GPS,19.4,5.9,12.1,3.7,10.5,4.7,10.5,4.7,22.5,6.8,41.58314402,-109.2951586,18,5,64,11.388,0.008,3.8,3.796,3.792,-3.5,-3.1,1.5,-7.7,-3.1,-140.2,219.8,1024,1491,1024,1024,364,,Cruise,,,
4904,526,8m 46s,41.58309678,-109.29521998,P-GPS,18.7,5.7,11.5,3.5,10.6,4.8,10.7,4.8,24.0,7.3,41.58314402,-109.2951586,19,5,64,11.388,0.008,3.8,3.796,3.792,-3.6,-3.1,1.4,-6.1,-2.7,-140.3,219.7,1024,1441,1024,1024,364,,Cruise,,,
4905,526.2,8m 46.2s,41.58309047,-109.29522797,P-GPS,17.7,5.4,10.8,3.3,10.8,4.8,10.8,4.8,27.2,8.3,41.58314402,-109.2951586,19,5,64,11.444,0.02,3.823,3.818,3.803,-3.7,-3.1,1.3,-1.3,-2.3,-140,220,1024,1192,1024,1024,364,,Cruise,,,
4906,526.3,8m 46.3s,41.58308725,-109.2952319,P-GPS,17.4,5.3,10.2,3.1,10.6,4.8,10.8,4.8,28.8,8.8,41.58314402,-109.2951586,19,5,64,11.444,0.02,3.823,3.818,3.803,-3.7,-3,1.3,0.3,-1,-139.7,220.3,1024,1194,1024,1024,364,,Cruise,,,
4907,526.5,8m 46.5s,41.58308106,-109.29523944,P-GPS,16.4,5.0,9.5,2.9,10.5,4.7,10.5,4.7,31.8,9.7,41.58314402,-109.2951586,18,5,64,11.444,0.02,3.823,3.818,3.803,-3.6,-3,1.2,1.7,0,-139.7,220.3,1024,1194,1024,1024,364,,Cruise,,,
4908,526.6,8m 46.6s,41.5830781,-109.29524306,P-GPS,15.7,4.8,8.9,2.7,10.3,4.6,10.3,4.6,33.3,10.2,41.58314402,-109.2951586,18,5,64,11.444,0.02,3.823,3.818,3.803,-3.6,-2.9,1.2,3.4,0,-139.7,220.3,1024,1179,1024,1024,364,,Cruise,,,
4909,526.7,8m 46.7s,41.58307519,-109.29524663,P-GPS,15.4,4.7,8.5,2.6,10.0,4.5,9.9,4.4,34.7,10.6,41.58314402,-109.2951586,18,5,64,11.444,0.02,3.823,3.818,3.803,-3.5,-2.8,1.1,5.1,-1,-139.8,220.2,1024,1170,1024,1024,364,,Cruise,,,
4910,526.8,8m 46.8s,41.58307241,-109.29525005,P-GPS,15.1,4.6,8.2,2.5,9.7,4.3,9.6,4.3,36.1,11.0,41.58314402,-109.2951586,19,5,64,11.444,0.02,3.823,3.818,3.803,-3.4,-2.7,1.1,6,-0.8,-139.8,220.2,1024,1024,1024,1024,364,,Cruise,,,
4911,527,8m 47s,41.58306719,-109.29525649,P-GPS,14.4,4.4,7.5,2.3,8.8,3.9,9.0,4.0,38.7,11.8,41.58314402,-109.2951586,18,5,64,11.444,0.02,3.823,3.818,3.803,-3.1,-2.4,1,14.8,-0.5,-139.9,220.1,1024,1024,1024,1024,364,,Cruise,,,
4912,527.2,8m 47.2s,41.58306284,-109.29526194,P-GPS,13.5,4.1,6.9,2.1,7.3,3.3,7.4,3.3,40.9,12.5,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-2.6,-2,0.9,14.9,0.7,-139.7,220.3,1024,1024,1024,1024,364,,Cruise,,,
4913,527.3,8m 47.3s,41.583061,-109.29526432,P-GPS,13.1,4.0,6.6,2.0,6.5,2.9,7.1,3.2,41.8,12.7,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-2.3,-1.8,0.9,14.3,-1.2,-140,220,1024,1024,1024,1024,364,,Cruise,,,
4914,527.4,8m 47.4s,41.58305941,-109.29526639,P-GPS,12.8,3.9,6.6,2.0,5.9,2.6,5.9,2.6,42.6,13.0,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-2.1,-1.6,0.8,12.2,-0.1,-140.1,219.9,1024,1024,1024,1022,364,,Cruise,,,
4915,527.5,8m 47.5s,41.58305797,-109.29526827,P-GPS,12.5,3.8,6.2,1.9,5.3,2.4,5.4,2.4,43.4,13.2,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-1.9,-1.4,0.7,11.6,0,-139.9,220.1,1024,1024,1024,1023,364,,Cruise,,,
4916,527.6,8m 47.6s,41.58305674,-109.29526988,P-GPS,12.5,3.8,5.9,1.8,4.8,2.1,4.7,2.1,44.0,13.4,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-1.7,-1.3,0.7,12.3,0,-139.9,220.1,1024,1024,1024,1024,364,,Cruise,,,
4917,527.7,8m 47.7s,41.58305563,-109.29527136,P-GPS,12.1,3.7,5.6,1.7,4.2,1.9,4.0,1.8,44.6,13.6,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-1.5,-1.1,0.7,12.5,-0.1,-139.9,220.1,1024,1024,1024,1024,364,,Cruise,,,
4918,527.9,8m 47.9s,41.58305378,-109.29527346,P-GPS,11.5,3.5,4.9,1.5,3.2,1.4,3.2,1.5,45.5,13.9,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-1.2,-0.8,0.6,13.1,0,-139.6,220.4,1024,1024,1024,1024,364,,Cruise,,,
4919,528,8m 48s,41.58305304,-109.29527419,P-GPS,11.5,3.5,4.6,1.4,2.6,1.2,2.7,1.2,45.8,14.0,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-1,-0.6,0.6,13.3,0.4,-139.5,220.5,1024,1024,1024,1024,364,,Cruise,,,
4920,528.1,8m 48.1s,41.58305247,-109.29527484,P-GPS,11.2,3.4,4.3,1.3,2.1,0.9,2.1,0.9,46.1,14.0,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-0.8,-0.5,0.6,13.5,0.6,-139.4,220.6,1024,1024,1024,1024,364,,Cruise,,,
4921,528.2,8m 48.2s,41.58305202,-109.29527525,P-GPS,10.8,3.3,4.3,1.3,1.5,0.7,1.5,0.7,46.3,14.1,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-0.6,-0.3,0.6,12.4,0.5,-139.4,220.6,1024,1024,1024,1024,364,,Cruise,,,
4922,528.3,8m 48.3s,41.58305174,-109.29527553,P-GPS,10.5,3.2,4.3,1.3,1.0,0.5,1.5,0.7,46.4,14.1,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-0.4,-0.2,0.5,9.4,0.5,-139.4,220.6,1024,1024,1024,1024,364,,Cruise,,,
4923,528.4,8m 48.4s,41.58305148,-109.29527564,P-GPS,10.5,3.2,3.9,1.2,0.7,0.3,0.0,0.0,46.5,14.2,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-0.3,-0.1,0.5,7.2,0.5,-139.5,220.5,1024,1024,1024,1024,459,,Cruise,,,
4924,528.5,8m 48.5s,41.58305133,-109.29527572,P-GPS,10.2,3.1,3.9,1.2,0.5,0.2,0.0,0.0,46.5,14.2,41.58314402,-109.2951586,19,5,64,11.43,0.016,3.818,3.81,3.802,-0.2,-0.1,0.5,5.5,0.2,-139.4,220.6,1024,1024,1024,1024,586,,Cruise,,,
4925,528.6,8m 48.6s,41.58305109,-109.2952757,P-GPS,10.2,3.1,3.6,1.1,0.2,0.1,0.0,0.0,46.6,14.2,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,-0.1,0,0.4,4.1,0.1,-139.4,220.6,1024,1024,1024,1024,1000,,Cruise,,,
4926,528.7,8m 48.7s,41.58305092,-109.29527567,P-GPS,9.8,3.0,3.6,1.1,0.2,0.1,0.0,0.0,46.6,14.2,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,-0.1,0,0.3,2.7,-0.2,-139.2,220.8,1024,1024,1024,1024,1024,,Cruise,,,
4927,528.8,8m 48.8s,41.58305067,-109.29527561,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.7,14.2,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0.1,1.3,0,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4928,528.9,8m 48.9s,41.58305052,-109.29527558,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,1.1,0.5,46.7,14.2,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,2,-0.3,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4929,529,8m 49s,41.58305036,-109.29527554,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.7,14.2,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,2.5,-0.4,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4930,529.1,8m 49.1s,41.5830503,-109.29527549,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,2.2,-0.3,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4931,529.2,8m 49.2s,41.58305023,-109.29527545,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.5,-0.6,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4932,529.3,8m 49.3s,41.5830502,-109.29527541,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1,-0.6,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4933,529.4,8m 49.4s,41.58305016,-109.29527539,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,0.9,-0.4,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4934,529.5,8m 49.5s,41.58305013,-109.29527535,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,0.8,-0.3,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4935,529.6,8m 49.6s,41.58305007,-109.29527536,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,0.9,0,-139.4,220.6,1024,1024,1024,1024,1024,,Cruise,,,
4936,529.7,8m 49.7s,41.58305003,-109.29527537,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.2,0,-139.4,220.6,1024,1024,1024,1024,1024,,Cruise,,,
4937,529.8,8m 49.8s,41.58305001,-109.29527539,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.3,-0.1,-139.4,220.6,1024,1024,1024,1024,1024,,Cruise,,,
4938,529.9,8m 49.9s,41.58305002,-109.29527539,P-GPS,9.8,3.0,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,0.9,-0.7,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4939,530,8m 50s,41.58305005,-109.29527543,P-GPS,9.5,2.9,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,0.9,-1,-139.3,220.7,1055,1024,1024,1024,1024,,Cruise,,,
4940,530.1,8m 50.1s,41.58305008,-109.29527547,P-GPS,9.5,2.9,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.1,-1.1,-139.3,220.7,1325,1024,1024,1024,1024,,Cruise,,,
4941,530.2,8m 50.2s,41.58305012,-109.29527553,P-GPS,9.5,2.9,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.3,0.5,-139.4,220.6,1503,1024,1024,1024,1024,,Cruise,,,
4942,530.3,8m 50.3s,41.58305016,-109.29527559,P-GPS,9.5,2.9,3.3,1.0,0.0,0.0,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0,0,0,1.1,5.6,-139.4,220.6,1607,1024,1024,1024,1024,,Cruise,,,
4943,530.4,8m 50.4s,41.58305025,-109.29527574,P-GPS,9.5,2.9,3.3,1.0,0.3,0.1,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.41,0.014,3.81,3.804,3.796,0.1,-0.1,0,0.9,12.3,-139.3,220.7,1582,1024,1024,1024,1024,,Cruise,,,
4944,530.5,8m 50.5s,41.58305043,-109.29527604,P-GPS,9.5,2.9,3.3,1.0,0.6,0.3,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.2,-0.2,0,0.8,15.2,-139.2,220.8,1588,1024,1024,1024,1024,,Cruise,,,
4945,530.6,8m 50.6s,41.58305081,-109.29527667,P-GPS,9.5,2.9,3.3,1.0,1.4,0.6,0.0,0.0,46.8,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.4,-0.5,0,0.8,17.1,-139.3,220.7,1530,1024,1024,1024,1024,,Cruise,,,
4946,530.7,8m 50.7s,41.58305136,-109.29527758,P-GPS,9.5,2.9,3.3,1.0,2.1,0.9,2.1,0.9,46.9,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.6,-0.7,0,0.9,16.1,-139.3,220.7,1416,1024,1024,1024,1024,,Cruise,,,
4947,530.8,8m 50.8s,41.58305218,-109.29527884,P-GPS,9.5,2.9,3.3,1.0,2.9,1.3,2.1,0.9,46.9,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.8,-1,0,1.2,14.5,-139.3,220.7,1024,1024,1024,1024,1024,,Cruise,,,
4948,530.9,8m 50.9s,41.58305313,-109.29528032,P-GPS,9.5,2.9,3.3,1.0,3.4,1.5,3.4,1.5,46.9,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.9,-1.2,0,1.7,2.8,-139.4,220.6,1024,1024,1024,1024,1024,,Cruise,,,
4949,531,8m 51s,41.58305427,-109.29528194,P-GPS,9.5,2.9,3.3,1.0,3.5,1.6,3.8,1.7,47.0,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,1,-1.2,0,2.2,-8.8,-139.6,220.4,1024,1024,1024,1024,1024,,Cruise,,,
4950,531.1,8m 51.1s,41.58305532,-109.2952834,P-GPS,9.5,2.9,3.3,1.0,3.2,1.4,4.0,1.8,47.0,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.9,-1.1,0,1.9,-14.2,-139.7,220.3,1024,1024,1024,1024,1024,,Cruise,,,
4951,531.2,8m 51.2s,41.58305632,-109.29528453,P-GPS,9.5,2.9,3.3,1.0,2.6,1.1,3.5,1.6,46.9,14.3,41.58314402,-109.2951586,19,5,64,11.413,0.01,3.809,3.805,3.799,0.7,-0.9,0,1.4,-15.2,-139.7,220.3,1024,1024,1024,1024,1024,,Cruise,,,
